Graph nr,Original nodes,Reduced nodes,Node compr. rate,Original edges,Reduced edges,Non zero edges,Edge compr. rate,Total graph compr 
4856,24,22,8.33,52,68,47,9.62,17.95
4857,16,14,12.5,34,42,28,17.65,30.15
4858,30,23,23.33,64,69,46,28.12,51.45
4859,26,26,0.0,58,84,58,0.0,0.0
4860,19,18,5.26,40,54,37,7.5,12.76
4861,30,28,6.67,68,90,62,8.82,15.49
4862,20,16,20.0,42,48,32,23.81,43.81
4863,21,17,19.05,44,49,32,27.27,46.32
4864,27,20,25.93,60,60,42,30.0,55.93
4865,29,27,6.9,64,85,58,9.38,16.28
4866,17,14,17.65,34,40,27,20.59,38.239999999999995
4867,27,23,14.81,56,67,44,21.43,36.24
4868,27,25,7.41,58,77,52,10.34,17.75
4869,20,16,20.0,44,48,32,27.27,47.269999999999996
4870,27,22,18.52,58,66,44,24.14,42.66
4871,21,18,14.29,46,56,38,17.39,31.68
4872,32,30,6.25,72,96,66,8.33,14.58
4873,24,23,4.17,52,73,50,3.85,8.02
4874,25,23,8.0,54,71,48,11.11,19.11
4875,21,18,14.29,44,54,36,18.18,32.47
4876,22,19,13.64,48,57,39,18.75,32.39
4877,18,18,0.0,38,56,38,0.0,0.0
4878,29,26,10.34,62,80,54,12.9,23.240000000000002
4879,18,17,5.56,38,53,36,5.26,10.82
4880,20,15,25.0,42,43,28,33.33,58.33
4881,24,22,8.33,52,68,47,9.62,17.95
4882,20,20,0.0,44,64,44,0.0,0.0
4883,23,21,8.7,50,65,44,12.0,20.7
4884,19,15,21.05,40,45,30,25.0,46.05
4885,15,13,13.33,32,39,27,15.62,28.95
4886,25,24,4.0,52,74,50,3.85,7.85
4887,25,25,0.0,52,77,52,0.0,0.0
4888,25,20,20.0,56,60,40,28.57,48.57
4889,17,17,0.0,36,53,36,0.0,0.0
4890,31,24,22.58,68,72,48,29.41,51.989999999999995
4891,20,20,0.0,42,62,42,0.0,0.0
4892,29,27,6.9,62,83,56,9.68,16.58
4893,15,15,0.0,34,49,34,0.0,0.0
4894,27,23,14.81,58,71,49,15.52,30.33
4895,35,35,0.0,76,111,76,0.0,0.0
4896,21,16,23.81,46,48,33,28.26,52.07
4897,21,21,0.0,46,67,46,0.0,0.0
4898,24,22,8.33,52,68,46,11.54,19.869999999999997
4899,17,15,11.76,36,45,30,16.67,28.43
4900,29,27,6.9,64,85,58,9.38,16.28
4901,20,17,15.0,42,51,34,19.05,34.05
4902,19,17,10.53,42,53,36,14.29,24.82
4903,32,28,12.5,70,86,58,17.14,29.64
4904,18,18,0.0,38,56,38,0.0,0.0
4905,17,15,11.76,38,47,32,15.79,27.549999999999997
4906,21,20,4.76,44,62,42,4.55,9.309999999999999
4907,31,29,6.45,70,93,65,7.14,13.59
4908,27,27,0.0,58,85,58,0.0,0.0
4909,30,29,3.33,64,91,62,3.12,6.45
4910,21,21,0.0,44,65,44,0.0,0.0
4911,21,17,19.05,46,51,34,26.09,45.14
4912,20,20,0.0,42,62,42,0.0,0.0
4913,21,17,19.05,46,51,35,23.91,42.96
4914,24,20,16.67,50,60,40,20.0,36.67
4915,23,21,8.7,48,63,42,12.5,21.2
4916,25,23,8.0,54,71,48,11.11,19.11
4917,23,19,17.39,50,59,40,20.0,37.39
4918,21,19,9.52,46,59,40,13.04,22.56
4919,28,22,21.43,60,66,44,26.67,48.1
4920,22,22,0.0,46,68,46,0.0,0.0
4921,26,26,0.0,54,80,54,0.0,0.0
4922,23,18,21.74,48,52,34,29.17,50.91
4923,26,24,7.69,56,74,51,8.93,16.62
4924,13,11,15.38,26,31,20,23.08,38.46
4925,26,26,0.0,56,82,56,0.0,0.0
4926,23,21,8.7,50,65,44,12.0,20.7
4927,22,20,9.09,48,64,44,8.33,17.42
4928,27,27,0.0,58,85,58,0.0,0.0
4929,21,20,4.76,44,62,42,4.55,9.309999999999999
4930,19,17,10.53,40,51,34,15.0,25.53
4931,31,29,6.45,68,91,62,8.82,15.27
4932,24,24,0.0,50,74,50,0.0,0.0
4933,25,19,24.0,54,55,36,33.33,57.33
4934,27,25,7.41,60,79,54,10.0,17.41
4935,26,22,15.38,54,66,44,18.52,33.9
4936,19,18,5.26,38,54,36,5.26,10.52
4937,28,24,14.29,62,74,51,17.74,32.03
4938,18,15,16.67,38,45,30,21.05,37.72
4939,18,17,5.56,40,53,37,7.5,13.059999999999999
4940,25,23,8.0,54,71,48,11.11,19.11
4941,28,25,10.71,62,79,54,12.9,23.61
4942,29,27,6.9,64,85,58,9.38,16.28
4943,20,17,15.0,42,51,34,19.05,34.05
4944,20,20,0.0,44,64,44,0.0,0.0
4945,15,15,0.0,30,45,30,0.0,0.0
4946,19,18,5.26,40,56,38,5.0,10.26
4947,29,29,0.0,66,95,66,0.0,0.0
4948,25,23,8.0,54,71,48,11.11,19.11
4949,26,22,15.38,60,70,48,20.0,35.38
4950,23,21,8.7,48,63,42,12.5,21.2
4951,20,20,0.0,46,66,46,0.0,0.0
4952,21,20,4.76,44,62,42,4.55,9.309999999999999
4953,18,16,11.11,38,48,32,15.79,26.9
4954,15,12,20.0,32,36,24,25.0,45.0
4955,30,30,0.0,66,96,66,0.0,0.0
4956,20,17,15.0,44,53,36,18.18,33.18
4957,19,19,0.0,42,61,42,0.0,0.0
4958,27,26,3.7,58,82,56,3.45,7.15
4959,24,21,12.5,50,63,42,16.0,28.5
4960,28,22,21.43,62,68,46,25.81,47.239999999999995
4961,27,21,22.22,58,61,40,31.03,53.25
4962,25,23,8.0,56,73,50,10.71,18.71
4963,23,22,4.35,50,70,48,4.0,8.35
4964,26,24,7.69,56,74,50,10.71,18.400000000000002
4965,21,19,9.52,44,57,38,13.64,23.16
4966,21,19,9.52,44,59,40,9.09,18.61
4967,22,18,18.18,46,52,35,23.91,42.09
4968,23,20,13.04,48,60,40,16.67,29.71
4969,25,23,8.0,56,73,50,10.71,18.71
4970,31,29,6.45,68,91,62,8.82,15.27
4971,17,12,29.41,34,34,22,35.29,64.7
4972,29,25,13.79,62,77,52,16.13,29.919999999999998
4973,28,28,0.0,64,92,64,0.0,0.0
4974,21,21,0.0,44,65,44,0.0,0.0
4975,23,23,0.0,50,73,50,0.0,0.0
4976,26,24,7.69,56,76,52,7.14,14.83
4977,22,19,13.64,46,57,38,17.39,31.03
4978,26,26,0.0,56,82,56,0.0,0.0
4979,19,14,26.32,40,42,28,30.0,56.32
4980,23,20,13.04,48,62,42,12.5,25.54
4981,22,22,0.0,48,70,48,0.0,0.0
4982,22,21,4.55,46,65,44,4.35,8.899999999999999
4983,30,26,13.33,66,80,54,18.18,31.509999999999998
4984,26,25,3.85,56,79,54,3.57,7.42
4985,32,30,6.25,72,96,66,8.33,14.58
4986,22,22,0.0,50,72,50,0.0,0.0
4987,15,13,13.33,30,39,26,13.33,26.66
4988,18,16,11.11,36,48,32,11.11,22.22
4989,13,12,7.69,26,36,24,7.69,15.38
4990,27,26,3.7,60,84,58,3.33,7.03
4991,18,13,27.78,38,37,25,34.21,61.99
4992,23,23,0.0,50,73,50,0.0,0.0
4993,23,21,8.7,50,65,45,10.0,18.7
4994,25,24,4.0,56,76,53,5.36,9.36
4995,25,25,0.0,54,79,54,0.0,0.0
4996,21,18,14.29,44,54,37,15.91,30.2
4997,18,18,0.0,38,56,38,0.0,0.0
4998,33,31,6.06,74,99,68,8.11,14.169999999999998
4999,21,21,0.0,42,63,42,0.0,0.0
5000,32,28,12.5,68,86,58,14.71,27.21
5001,28,26,7.14,60,80,55,8.33,15.469999999999999
5002,20,19,5.0,44,61,42,4.55,9.55
5003,26,24,7.69,58,76,52,10.34,18.03
5004,24,21,12.5,52,65,44,15.38,27.880000000000003
5005,22,20,9.09,48,62,42,12.5,21.59
5006,15,13,13.33,32,39,26,18.75,32.08
5007,27,26,3.7,58,82,56,3.45,7.15
5008,30,24,20.0,68,76,52,23.53,43.53
5009,31,28,9.68,68,88,60,11.76,21.439999999999998
5010,31,28,9.68,68,88,60,11.76,21.439999999999998
5011,20,20,0.0,42,62,42,0.0,0.0
5012,31,28,9.68,68,88,60,11.76,21.439999999999998
5013,25,24,4.0,56,76,53,5.36,9.36
5014,27,24,11.11,60,76,52,13.33,24.439999999999998
5015,20,20,0.0,44,64,44,0.0,0.0
5016,26,22,15.38,54,66,44,18.52,33.9
5017,27,17,37.04,56,49,32,42.86,79.9
5018,23,21,8.7,48,65,44,8.33,17.03
5019,25,20,20.0,52,60,41,21.15,41.15
5020,26,24,7.69,56,76,52,7.14,14.83
5021,33,29,12.12,72,89,60,16.67,28.79
5022,23,19,17.39,48,55,36,25.0,42.39
5023,21,17,19.05,46,51,34,26.09,45.14
5024,17,16,5.88,38,50,35,7.89,13.77
5025,21,21,0.0,44,65,44,0.0,0.0
5026,35,31,11.43,76,95,64,15.79,27.22
5027,22,17,22.73,48,51,34,29.17,51.900000000000006
5028,27,25,7.41,58,77,52,10.34,17.75
5029,18,16,11.11,38,50,34,10.53,21.64
5030,16,15,6.25,34,47,32,5.88,12.129999999999999
5031,13,13,0.0,26,39,26,0.0,0.0
5032,25,22,12.0,54,68,46,14.81,26.810000000000002
5033,21,21,0.0,44,65,44,0.0,0.0
5034,16,14,12.5,34,42,28,17.65,30.15
5035,25,20,20.0,52,60,40,23.08,43.08
5036,14,14,0.0,28,42,28,0.0,0.0
5037,25,23,8.0,56,73,50,10.71,18.71
5038,19,19,0.0,40,59,40,0.0,0.0
5039,20,15,25.0,44,45,30,31.82,56.82
5040,20,20,0.0,46,66,46,0.0,0.0
5041,18,14,22.22,40,40,28,30.0,52.22
5042,25,25,0.0,54,79,54,0.0,0.0
5043,23,21,8.7,50,65,44,12.0,20.7
5044,26,25,3.85,56,79,54,3.57,7.42
5045,18,18,0.0,36,54,36,0.0,0.0
5046,25,21,16.0,54,65,44,18.52,34.519999999999996
5047,23,23,0.0,48,71,48,0.0,0.0
5048,24,22,8.33,52,68,46,11.54,19.869999999999997
5049,19,19,0.0,40,59,40,0.0,0.0
5050,36,31,13.89,82,99,68,17.07,30.96
5051,24,22,8.33,54,70,48,11.11,19.439999999999998
5052,29,25,13.79,66,79,54,18.18,31.97
5053,25,23,8.0,54,71,48,11.11,19.11
5054,25,23,8.0,54,71,48,11.11,19.11
5055,14,7,50.0,28,19,14,50.0,100.0
5056,28,25,10.71,60,77,52,13.33,24.04
5057,25,22,12.0,54,68,46,14.81,26.810000000000002
5058,22,21,4.55,46,65,44,4.35,8.899999999999999
5059,24,22,8.33,52,68,46,11.54,19.869999999999997
5060,24,22,8.33,52,68,46,11.54,19.869999999999997
5061,22,20,9.09,46,60,40,13.04,22.13
5062,31,27,12.9,70,83,58,17.14,30.04
5063,22,20,9.09,46,60,40,13.04,22.13
5064,26,26,0.0,56,82,56,0.0,0.0
5065,18,16,11.11,38,48,32,15.79,26.9
5066,22,20,9.09,46,60,40,13.04,22.13
5067,32,28,12.5,72,88,61,15.28,27.78
5068,21,21,0.0,44,65,44,0.0,0.0
5069,24,18,25.0,54,54,39,27.78,52.78
5070,20,19,5.0,42,59,40,4.76,9.76
5071,20,20,0.0,42,62,42,0.0,0.0
5072,26,23,11.54,56,71,48,14.29,25.83
5073,23,23,0.0,50,73,50,0.0,0.0
5074,29,25,13.79,64,77,53,17.19,30.98
5075,17,16,5.88,34,48,32,5.88,11.76
5076,21,21,0.0,46,67,46,0.0,0.0
5077,20,20,0.0,42,62,42,0.0,0.0
5078,23,23,0.0,52,75,52,0.0,0.0
5079,22,22,0.0,48,70,48,0.0,0.0
5080,21,19,9.52,44,57,39,11.36,20.88
5081,19,17,10.53,42,53,36,14.29,24.82
5082,25,21,16.0,56,65,45,19.64,35.64
5083,25,21,16.0,58,67,48,17.24,33.239999999999995
5084,25,23,8.0,54,71,48,11.11,19.11
5085,23,21,8.7,48,63,42,12.5,21.2
5086,25,25,0.0,54,79,54,0.0,0.0
5087,23,23,0.0,50,73,50,0.0,0.0
5088,25,24,4.0,58,78,55,5.17,9.17
5089,13,13,0.0,26,39,26,0.0,0.0
5090,20,18,10.0,42,54,36,14.29,24.29
5091,22,20,9.09,50,62,44,12.0,21.09
5092,25,25,0.0,54,79,54,0.0,0.0
5093,30,22,26.67,68,66,44,35.29,61.96
5094,25,23,8.0,56,73,51,8.93,16.93
5095,33,29,12.12,72,89,60,16.67,28.79
5096,25,25,0.0,56,81,56,0.0,0.0
5097,28,26,7.14,62,82,56,9.68,16.82
5098,22,16,27.27,46,46,30,34.78,62.05
5099,18,16,11.11,38,48,33,13.16,24.27
5100,23,23,0.0,50,73,50,0.0,0.0
5101,23,17,26.09,50,49,32,36.0,62.09
5102,20,18,10.0,42,54,36,14.29,24.29
5103,16,15,6.25,32,45,30,6.25,12.5
5104,19,17,10.53,40,51,34,15.0,25.53
5105,33,26,21.21,72,78,52,27.78,48.99
5106,29,28,3.45,62,88,60,3.23,6.68
5107,18,16,11.11,38,48,32,15.79,26.9
5108,26,24,7.69,56,74,50,10.71,18.400000000000002
5109,23,18,21.74,50,54,36,28.0,49.739999999999995
5110,23,23,0.0,52,75,52,0.0,0.0
5111,27,24,11.11,60,76,52,13.33,24.439999999999998
5112,24,22,8.33,52,68,47,9.62,17.95
5113,28,26,7.14,62,82,57,8.06,15.2
5114,27,25,7.41,58,77,52,10.34,17.75
5115,29,25,13.79,62,77,52,16.13,29.919999999999998
5116,23,22,4.35,48,68,46,4.17,8.52
5117,27,24,11.11,58,74,50,13.79,24.9
5118,18,18,0.0,38,56,38,0.0,0.0
5119,23,20,13.04,48,60,40,16.67,29.71
5120,23,23,0.0,50,73,50,0.0,0.0
5121,23,21,8.7,50,65,44,12.0,20.7
5122,23,23,0.0,50,73,50,0.0,0.0
5123,30,26,13.33,66,80,54,18.18,31.509999999999998
5124,21,20,4.76,44,62,42,4.55,9.309999999999999
5125,19,18,5.26,40,54,37,7.5,12.76
5126,30,25,16.67,64,75,50,21.88,38.55
5127,29,29,0.0,64,93,64,0.0,0.0
5128,20,20,0.0,42,62,42,0.0,0.0
5129,29,27,6.9,64,85,58,9.38,16.28
5130,26,24,7.69,56,74,50,10.71,18.400000000000002
5131,21,17,19.05,44,51,34,22.73,41.78
5132,30,28,6.67,68,90,62,8.82,15.49
5133,19,19,0.0,40,59,40,0.0,0.0
5134,22,19,13.64,44,57,38,13.64,27.28
5135,22,19,13.64,46,57,38,17.39,31.03
5136,29,27,6.9,64,85,58,9.38,16.28
5137,33,31,6.06,74,99,69,6.76,12.82
5138,23,22,4.35,48,68,46,4.17,8.52
5139,26,24,7.69,58,76,52,10.34,18.03
5140,23,21,8.7,50,65,44,12.0,20.7
5141,21,19,9.52,44,59,40,9.09,18.61
5142,24,19,20.83,50,55,36,28.0,48.83
5143,29,29,0.0,62,91,62,0.0,0.0
5144,19,19,0.0,40,59,40,0.0,0.0
5145,22,22,0.0,46,68,46,0.0,0.0
5146,25,25,0.0,54,79,54,0.0,0.0
5147,26,20,23.08,56,58,39,30.36,53.44
5148,19,15,21.05,38,45,30,21.05,42.1
5149,27,26,3.7,60,82,57,5.0,8.7
5150,19,17,10.53,40,53,36,10.0,20.53
5151,35,29,17.14,78,89,60,23.08,40.22
5152,26,24,7.69,54,74,50,7.41,15.100000000000001
5153,26,21,19.23,58,63,43,25.86,45.09
5154,21,17,19.05,46,51,35,23.91,42.96
5155,24,24,0.0,52,76,52,0.0,0.0
5156,30,23,23.33,68,71,50,26.47,49.8
5157,24,19,20.83,50,55,36,28.0,48.83
5158,35,33,5.71,80,107,74,7.5,13.21
5159,26,18,30.77,58,52,36,37.93,68.7
5160,32,30,6.25,70,94,64,8.57,14.82
5161,32,30,6.25,70,94,64,8.57,14.82
5162,27,27,0.0,58,85,58,0.0,0.0
5163,18,18,0.0,40,58,40,0.0,0.0
5164,26,18,30.77,56,56,38,32.14,62.91
5165,23,21,8.7,50,65,44,12.0,20.7
5166,19,19,0.0,40,59,40,0.0,0.0
5167,32,32,0.0,74,106,74,0.0,0.0
5168,28,26,7.14,64,84,58,9.38,16.52
5169,29,27,6.9,62,83,56,9.68,16.58
5170,29,27,6.9,64,85,58,9.38,16.28
5171,25,23,8.0,54,71,48,11.11,19.11
5172,30,29,3.33,66,93,64,3.03,6.359999999999999
5173,23,22,4.35,50,70,48,4.0,8.35
5174,24,20,16.67,52,60,41,21.15,37.82
5175,24,24,0.0,52,76,52,0.0,0.0
5176,32,30,6.25,70,94,64,8.57,14.82
5177,26,24,7.69,56,74,50,10.71,18.400000000000002
5178,20,20,0.0,42,62,42,0.0,0.0
5179,20,18,10.0,40,54,36,10.0,20.0
5180,26,26,0.0,58,84,58,0.0,0.0
5181,26,16,38.46,58,48,32,44.83,83.28999999999999
5182,19,17,10.53,42,53,36,14.29,24.82
5183,25,23,8.0,54,71,48,11.11,19.11
5184,20,19,5.0,40,57,38,5.0,10.0
5185,20,19,5.0,44,59,41,6.82,11.82
5186,33,29,12.12,74,91,62,16.22,28.339999999999996
5187,24,24,0.0,54,78,54,0.0,0.0
5188,33,17,48.48,74,49,34,54.05,102.53
5189,26,24,7.69,56,74,50,10.71,18.400000000000002
5190,27,24,11.11,58,74,50,13.79,24.9
5191,20,17,15.0,44,53,36,18.18,33.18
5192,25,20,20.0,56,60,41,26.79,46.79
5193,31,25,19.35,66,77,52,21.21,40.56
5194,17,13,23.53,36,37,24,33.33,56.86
5195,25,22,12.0,54,66,45,16.67,28.67
5196,22,20,9.09,48,62,42,12.5,21.59
5197,26,25,3.85,58,79,55,5.17,9.02
5198,27,25,7.41,60,79,54,10.0,17.41
5199,26,24,7.69,56,74,50,10.71,18.400000000000002
5200,22,20,9.09,46,62,42,8.7,17.79
5201,17,17,0.0,34,51,34,0.0,0.0
5202,14,12,14.29,28,36,24,14.29,28.58
5203,31,30,3.23,68,96,66,2.94,6.17
5204,26,23,11.54,56,71,48,14.29,25.83
5205,21,17,19.05,44,51,34,22.73,41.78
5206,24,24,0.0,52,76,52,0.0,0.0
5207,21,20,4.76,46,64,44,4.35,9.11
5208,16,15,6.25,32,45,30,6.25,12.5
5209,27,25,7.41,58,77,52,10.34,17.75
5210,20,20,0.0,40,60,40,0.0,0.0
5211,20,19,5.0,42,59,40,4.76,9.76
5212,18,17,5.56,38,53,36,5.26,10.82
5213,17,16,5.88,38,50,34,10.53,16.41
5214,13,13,0.0,26,39,26,0.0,0.0
5215,19,19,0.0,40,59,40,0.0,0.0
5216,28,26,7.14,60,80,54,10.0,17.14
5217,13,13,0.0,26,39,26,0.0,0.0
5218,21,17,19.05,46,53,37,19.57,38.620000000000005
5219,28,26,7.14,62,82,56,9.68,16.82
5220,23,19,17.39,50,57,38,24.0,41.39
5221,27,27,0.0,58,85,58,0.0,0.0
5222,22,21,4.55,48,65,45,6.25,10.8
5223,23,18,21.74,50,52,35,30.0,51.739999999999995
5224,18,16,11.11,38,48,33,13.16,24.27
5225,26,24,7.69,56,74,50,10.71,18.400000000000002
5226,21,19,9.52,44,57,38,13.64,23.16
5227,35,31,11.43,78,97,66,15.38,26.810000000000002
5228,19,19,0.0,38,57,38,0.0,0.0
5229,28,26,7.14,62,82,56,9.68,16.82
5230,29,27,6.9,64,85,58,9.38,16.28
5231,28,26,7.14,60,82,56,6.67,13.809999999999999
5232,24,23,4.17,52,73,50,3.85,8.02
5233,16,16,0.0,34,50,34,0.0,0.0
5234,22,21,4.55,48,65,45,6.25,10.8
5235,23,17,26.09,48,49,32,33.33,59.42
5236,17,17,0.0,36,53,36,0.0,0.0
5237,21,19,9.52,44,59,40,9.09,18.61
5238,30,30,0.0,66,96,66,0.0,0.0
5239,25,23,8.0,56,73,50,10.71,18.71
5240,20,16,20.0,44,48,32,27.27,47.269999999999996
5241,24,22,8.33,52,68,46,11.54,19.869999999999997
5242,23,17,26.09,50,49,32,36.0,62.09
5243,36,34,5.56,80,108,74,7.5,13.059999999999999
5244,22,22,0.0,48,70,48,0.0,0.0
5245,16,14,12.5,32,40,26,18.75,31.25
5246,26,24,7.69,58,76,52,10.34,18.03
5247,32,30,6.25,70,94,65,7.14,13.39
5248,23,21,8.7,50,67,46,8.0,16.7
5249,25,23,8.0,56,75,52,7.14,15.14
5250,18,18,0.0,38,56,38,0.0,0.0
5251,23,21,8.7,50,65,44,12.0,20.7
5252,26,22,15.38,56,68,46,17.86,33.24
5253,15,13,13.33,30,37,25,16.67,30.0
5254,19,19,0.0,40,59,40,0.0,0.0
5255,28,26,7.14,60,82,56,6.67,13.809999999999999
5256,26,22,15.38,58,68,47,18.97,34.35
5257,26,22,15.38,60,70,50,16.67,32.050000000000004
5258,19,17,10.53,40,51,34,15.0,25.53
5259,24,21,12.5,50,63,42,16.0,28.5
5260,23,22,4.35,50,68,46,8.0,12.35
5261,19,15,21.05,38,43,28,26.32,47.370000000000005
5262,28,22,21.43,60,66,44,26.67,48.1
5263,26,26,0.0,54,80,54,0.0,0.0
5264,14,13,7.14,32,41,29,9.38,16.52
5265,20,19,5.0,42,59,40,4.76,9.76
5266,23,23,0.0,50,73,50,0.0,0.0
5267,26,22,15.38,56,66,44,21.43,36.81
5268,21,17,19.05,44,49,32,27.27,46.32
5269,17,16,5.88,34,48,32,5.88,11.76
5270,22,22,0.0,48,70,48,0.0,0.0
5271,19,19,0.0,40,59,40,0.0,0.0
5272,22,20,9.09,46,62,42,8.7,17.79
5273,26,26,0.0,54,80,54,0.0,0.0
5274,13,12,7.69,28,36,24,14.29,21.98
5275,20,19,5.0,44,59,41,6.82,11.82
5276,29,27,6.9,64,85,58,9.38,16.28
5277,22,17,22.73,46,51,34,26.09,48.82
5278,26,21,19.23,56,63,42,25.0,44.230000000000004
5279,28,25,10.71,62,79,54,12.9,23.61
5280,29,29,0.0,66,95,66,0.0,0.0
5281,19,18,5.26,38,54,36,5.26,10.52
5282,20,19,5.0,40,57,38,5.0,10.0
5283,24,24,0.0,52,76,52,0.0,0.0
5284,20,19,5.0,42,59,40,4.76,9.76
5285,18,18,0.0,40,58,40,0.0,0.0
5286,26,22,15.38,56,68,46,17.86,33.24
5287,28,28,0.0,62,90,62,0.0,0.0
5288,22,18,18.18,48,54,36,25.0,43.18
5289,24,22,8.33,50,66,44,12.0,20.33
5290,21,19,9.52,46,59,40,13.04,22.56
5291,32,28,12.5,72,88,60,16.67,29.17
5292,29,25,13.79,64,77,52,18.75,32.54
5293,15,13,13.33,32,39,26,18.75,32.08
5294,26,26,0.0,58,84,58,0.0,0.0
5295,25,24,4.0,52,74,50,3.85,7.85
5296,27,24,11.11,58,72,48,17.24,28.349999999999998
5297,22,20,9.09,48,62,42,12.5,21.59
5298,23,21,8.7,50,67,46,8.0,16.7
5299,14,14,0.0,30,44,30,0.0,0.0
5300,27,27,0.0,60,87,60,0.0,0.0
5301,18,15,16.67,38,45,30,21.05,37.72
5302,19,17,10.53,40,51,34,15.0,25.53
5303,22,16,27.27,46,46,30,34.78,62.05
5304,16,16,0.0,32,48,32,0.0,0.0
5305,18,17,5.56,36,51,34,5.56,11.12
5306,20,18,10.0,42,54,36,14.29,24.29
5307,27,25,7.41,58,77,52,10.34,17.75
5308,24,21,12.5,56,67,46,17.86,30.36
5309,30,24,20.0,66,74,50,24.24,44.239999999999995
5310,27,25,7.41,62,81,56,9.68,17.09
5311,21,18,14.29,46,56,38,17.39,31.68
5312,20,19,5.0,44,59,41,6.82,11.82
5313,29,27,6.9,64,85,58,9.38,16.28
5314,21,21,0.0,46,67,46,0.0,0.0
5315,26,26,0.0,56,82,56,0.0,0.0
5316,24,20,16.67,52,60,40,23.08,39.75
5317,20,18,10.0,42,54,36,14.29,24.29
5318,21,19,9.52,46,59,40,13.04,22.56
5319,23,21,8.7,48,63,42,12.5,21.2
5320,31,29,6.45,66,91,62,6.06,12.51
5321,17,17,0.0,36,53,36,0.0,0.0
5322,29,27,6.9,64,85,58,9.38,16.28
5323,19,17,10.53,42,53,37,11.9,22.43
5324,16,14,12.5,32,42,28,12.5,25.0
5325,16,13,18.75,34,39,26,23.53,42.28
5326,23,20,13.04,48,60,40,16.67,29.71
5327,21,21,0.0,44,65,44,0.0,0.0
5328,27,22,18.52,58,66,45,22.41,40.93
5329,18,14,22.22,36,40,26,27.78,50.0
5330,33,33,0.0,74,107,74,0.0,0.0
5331,20,20,0.0,42,62,42,0.0,0.0
5332,20,19,5.0,42,59,40,4.76,9.76
5333,33,29,12.12,74,91,62,16.22,28.339999999999996
5334,26,26,0.0,56,82,56,0.0,0.0
5335,25,21,16.0,54,63,42,22.22,38.22
5336,21,20,4.76,44,62,42,4.55,9.309999999999999
5337,27,26,3.7,58,82,56,3.45,7.15
5338,21,19,9.52,46,59,40,13.04,22.56
5339,23,19,17.39,48,57,38,20.83,38.22
5340,24,22,8.33,54,70,48,11.11,19.439999999999998
5341,23,19,17.39,48,57,38,20.83,38.22
5342,27,24,11.11,58,74,50,13.79,24.9
5343,19,19,0.0,40,59,40,0.0,0.0
5344,23,21,8.7,50,65,45,10.0,18.7
5345,29,26,10.34,62,80,54,12.9,23.240000000000002
5346,19,19,0.0,42,61,42,0.0,0.0
5347,24,22,8.33,50,68,46,8.0,16.33
5348,21,19,9.52,44,57,38,13.64,23.16
5349,20,19,5.0,42,59,40,4.76,9.76
5350,26,24,7.69,58,76,52,10.34,18.03
5351,24,24,0.0,50,74,50,0.0,0.0
5352,20,20,0.0,44,64,44,0.0,0.0
5353,23,20,13.04,50,62,42,16.0,29.04
5354,21,17,19.05,46,51,34,26.09,45.14
5355,26,21,19.23,56,63,42,25.0,44.230000000000004
5356,11,11,0.0,22,33,22,0.0,0.0
5357,21,19,9.52,44,57,38,13.64,23.16
5358,35,34,2.86,78,110,76,2.56,5.42
5359,18,18,0.0,38,56,38,0.0,0.0
5360,19,19,0.0,42,61,42,0.0,0.0
5361,20,18,10.0,42,56,38,9.52,19.52
5362,17,17,0.0,34,51,34,0.0,0.0
5363,33,33,0.0,72,105,72,0.0,0.0
5364,21,19,9.52,42,57,38,9.52,19.04
5365,21,21,0.0,48,69,48,0.0,0.0
5366,20,20,0.0,42,62,42,0.0,0.0
5367,26,21,19.23,56,63,42,25.0,44.230000000000004
5368,26,23,11.54,58,73,50,13.79,25.33
5369,19,17,10.53,38,51,34,10.53,21.06
5370,30,27,10.0,66,85,58,12.12,22.119999999999997
5371,30,28,6.67,66,88,60,9.09,15.76
5372,32,28,12.5,70,86,58,17.14,29.64
5373,19,19,0.0,40,59,40,0.0,0.0
5374,17,15,11.76,36,45,30,16.67,28.43
5375,24,22,8.33,52,68,46,11.54,19.869999999999997
5376,15,14,6.67,30,42,28,6.67,13.34
5377,28,25,10.71,62,79,55,11.29,22.0
5378,21,16,23.81,42,48,32,23.81,47.62
5379,27,25,7.41,62,81,56,9.68,17.09
5380,25,25,0.0,56,81,56,0.0,0.0
5381,20,18,10.0,42,54,36,14.29,24.29
5382,28,23,17.86,60,69,47,21.67,39.53
5383,20,19,5.0,44,61,42,4.55,9.55
5384,20,19,5.0,44,61,42,4.55,9.55
5385,16,16,0.0,34,50,34,0.0,0.0
5386,22,22,0.0,46,68,46,0.0,0.0
5387,31,26,16.13,66,80,54,18.18,34.31
5388,14,11,21.43,28,31,20,28.57,50.0
5389,28,25,10.71,62,79,54,12.9,23.61
5390,23,19,17.39,48,57,38,20.83,38.22
5391,32,29,9.38,70,91,62,11.43,20.810000000000002
5392,17,14,17.65,36,42,28,22.22,39.87
5393,31,29,6.45,68,91,62,8.82,15.27
5394,22,21,4.55,48,67,46,4.17,8.719999999999999
5395,28,24,14.29,62,74,50,19.35,33.64
5396,27,23,14.81,60,71,48,20.0,34.81
5397,14,11,21.43,28,31,21,25.0,46.43
5398,23,21,8.7,48,63,42,12.5,21.2
5399,24,22,8.33,50,66,44,12.0,20.33
5400,22,21,4.55,48,67,46,4.17,8.719999999999999
